Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
eZo,Prestige Esports,1.126,222.791,1.154,144.602,0.759,0.78,0.405,0.095,0.065,703.0,https://www.vlr.gg/player/38750/bangtk?timespan=90d,0.802,0.87,
Autumn,FunPlus Phoenix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/872/autumn?timespan=90d,0.998,0.971,"['Nova Esports', 'Dragon Ranger Gaming', 'Bilibili Gaming', 'Titan Esports Club', 'Wolves Esports', 'Xi Lai Gaming', 'Nova Esports', 'TYLOO', 'Wolves Esports', 'DRX', 'TALON', 'DRX', 'Gen.G', 'Sentinels', 'Team Heretics', 'EDward Gaming', 'Trace Esports', 'Bilibili Gaming', 'Trace Esports', 'TYLOO', 'Titan Esports Club', 'All Gamers', 'JDG Esports', 'Trace Esports', 'Team Heretics', 'Gen.G', 'FUT Esports', 'EDward Gaming', 'EDward Gaming', 'Trace Esports', 'Bilibili Gaming', 'EDward Gaming', 'Nova Esports', 'Dragon Ranger Gaming', 'Wolves Esports', 'LOUD', 'Karmine Corp', 'EDward Gaming', 'Dragon Ranger Gaming', 'Trace Esports', 'Nova Esports', 'EDward Gaming', 'Trace Esports', 'Attacking Soul Esports', 'Dragon Ranger Gaming', '17Gaming', 'Trace Esports', 'Royal Never Give Up', 'All Gamers', 'Four Angry Men', '17Gaming', 'JiJieHao', 'Rare Atom', 'TYLOO', 'Attacking Soul Esports', 'Rare Atom', 'EDward Gaming', 'Bilibili Gaming', 'Rare Atom', 'Reckoning Esports', 'Revenant Esports', 'Aster Army', 'Reckoning Esports', 'True Rippers', 'Medal Esports', 'Aster Army', 'GodLike Esports', 'Orangutan', 'True Rippers', 'Aster Army', 'Velocity Gaming', 'Reckoning Esports', 'True Rippers', 'MLT Esports', 'GodLike Esports', 'Velocity Gaming', 'BOBO', 'Built For Greatness', 'Bonkers', 'EZKID', 'WASHD', 'L0ST', 'Shock Unit', 'Taiyo eSports', 'BOBO', 'Funcrew', 'BOBO', 'Funcrew', '95x Black', 'The Who?', 'The Who?', 'BOBO', 'SOTZ V2', 'The Who?', 'Funcrew', 'xyz', 'REIGN', 'Bonkers', 'ORDER', 'Funcrew', 'REIGN', 'BOBO', 'HONEY BADGERS', 'Mindfreak', 'Bonkers', 'SamPhamFanClub', 'Bonkers', 'Iconic', 'HONEY BADGERS', 'MEOW MEOW', 'Bonkers', 'HONEY BADGERS', 'Funcrew', 'PEACE', 'Team Bliss', 'PEACE', 'Dire Wolves', 'PEACE', 'Wildcard Gaming', 'PEACE', 'Funky Monkeys', 'PEACE', 'Orgless', 'Wildcard Gaming', 'Team Bliss', 'Straight Outta The Zoo', 'Kingsmen', 'Wildcard Gaming', 'Wildcard Gaming', 'Wildcard Gaming', 'McBTSMac', 'Wildcard Gaming', 'Mindfreak', 'Nebula', 'Mindfreak', 'Tyrant Esports', 'McBTSMac', 'Shadownet', 'Tyrant Esports', 'Team Bliss', 'Wildcard Gaming', 'Team Bliss', 'Dire Wolves', 'Mindfreak', 'Kanga Esports', 'Team Bliss', 'Kanga Esports', 'Wildcard Gaming', 'TinyTurtles', 'Mindfreak']"
Venka,Orangutan,0.894,203.371,0.977,133.62,0.648,0.745,0.123,0.207,0.192,210.0,https://www.vlr.gg/player/27336/venka?timespan=90d,0.96,0.907,"['Team Flash', 'Chaos Alliance', 'Alter Ego', 'Disguised', 'RIVAL', 'True Rippers', 'Amigos Esports', 'Mogo eSports', 'Reckoning Esports', 'MiBH', 'Global Esports', 'Mogo eSports', 'Niory Esports', 'True Rippers', 'Asterisk', 'True Rippers', 'Orangutan', 'True Rippers', 'Medal Esports', 'Alternate Realities', 'Revenant Esports', 'True Rippers', 'Reckoning Esports', 'Orangutan', 'Carnival Gaming', 'Revenant Esports', 'MLT Esports', 'Medal Esports', 'True Rippers', 'True Rippers', 'Revenant Esports', 'Medal Esports', 'Reckoning Esports', 'Orangutan', 'MLT Esports', 'Medal Esports', 'Revenant Esports', 'Carnival Gaming', 'True Rippers', 'True Rippers', 'Medal Esports', 'Team Respect', 'True Rippers', 'Downfall Esports', 'True Rippers', 'Reckoning Esports', 'Medal Esports', 'GGEZ', 'Hyderabad Hydras', 'Grayfox Esports', 'Medal Esports', 'True Rippers', 'Team MysticX', 'Reckoning Esports', 'Velocity Gaming', 'Orangutan', 'Revenant Esports', 'Velocity Gaming', 'Gods Reign', 'GodLike Esports', 'True Rippers', 'OR5', 'Anaadi Army', 'Goblin Attackers', 'Team Ethics', 'Lethal Esports', 'Ballerz', 'Revenant Esports', 'Velocity Gaming', 'Reckoning Esports', 'Anaadi Army', 'Reckoning Esports', 'ROG Academy', 'UwU', 'BLEED Academy', 'Team Valor', 'Team 69', 'M42 Esports']"
Muff1nkat,ABG luvrs,1.036,201.104,0.993,134.208,0.719,0.712,0.3,0.084,0.086,709.0,https://www.vlr.gg/player/44331/muff1nkat?timespan=90d,0.88,0.9,
BuZz,T1,1.074,237.656,1.101,152.678,0.711,0.812,0.223,0.191,0.15,936.0,https://www.vlr.gg/player/804/buzz?timespan=90d,0.987,0.975,"['Trace Esports', 'Team Vitality', 'DRX', 'Gen.G', 'DRX', 'TALON', 'Paper Rex', 'BOOM Esports', 'Cloud9', 'FUT Esports', 'G2 Esports', 'FUT Esports', 'Trace Esports', 'EDward Gaming', 'ZETA DIVISION', 'Rex Regum Qeon', 'CREST GAMING Zst', 'ZETA DIVISION', 'Team Heretics', 'Trace Esports', 'Sentinels', 'FNATIC', 'KRÜ Esports', 'Gen.G', 'Paper Rex', 'Gen.G', 'TALON', 'DetonatioN FocusMe', 'TALON', 'Rex Regum Qeon', 'Paper Rex', 'ZETA DIVISION', 'Gen.G', 'Paper Rex', 'BLEED', 'Gen.G', 'T1', 'Global Esports', 'Team Secret', 'Gen.G', 'TALON', 'DetonatioN FocusMe', 'Paper Rex', 'Sentinels', 'FULL SENSE', 'FNATIC', '100 Thieves', 'FUT Esports', 'SCARZ', 'Cloud9', 'EDward Gaming', 'T1', 'T1', 'Cloud9', 'EDward Gaming', 'FNATIC', 'Evil Geniuses', 'Bilibili Gaming', 'Natus Vincere', 'LOUD', 'NRG Esports', 'Paper Rex', 'FUT Esports', 'Evil Geniuses', 'Attacking Soul Esports', 'Paper Rex', 'T1', 'Paper Rex', 'Team Secret', 'T1', 'Team Secret', 'DetonatioN FocusMe', 'Rex Regum Qeon', 'Gen.G', 'Paper Rex', 'TALON', 'Global Esports', 'LOUD', 'TALON', 'Cloud9', 'BBL Esports', 'DetonatioN FocusMe', 'ZETA DIVISION', 'TALON', 'Gen.G', 'Team Secret', 'FAV gaming', '-140', 'En no Shita no Shujinkou', 'Oni ni Kanabou', 'NORTHEPTION', 'OpTic Gaming', 'FunPlus Phoenix', 'FNATIC', 'LOUD', 'FunPlus Phoenix', '100 Thieves', 'FURIA', 'FunPlus Phoenix', 'OpTic Gaming', 'LEVIATÁN', 'FunPlus Phoenix', 'NORTHEPTION', 'Maru Gaming', 'DAMWON Gaming', 'World Game Star', 'SPEAR GAMING', 'CNJ Esports', 'Maru Gaming', 'Tartarus', 'World Game Star', 'Incheon On Sla2ers', 'DAMWON Gaming', 'ZETA DIVISION', 'OpTic Gaming', 'Paper Rex', 'Ninjas In Pyjamas', 'ZETA DIVISION', 'Incheon On Sla2ers', 'Incheon On Sla2ers', 'World Game Star', 'DAMWON Gaming', 'HolyMolly', 'Incheon On Sla2ers', 'Maru Gaming', 'Team T5', 'World Game Star', 'Desperado', 'Team GP', 'VPZ', 'Cloud9', 'FNATIC', 'FULL SENSE', 'Gambit Esports', 'Acend', 'Paper Rex', 'F4Q', 'TNL Esports', 'GoNGo Prince', 'Unknown', 'GOMA', 'GochuGaru', 'Mujig 100su', 'Unknown', 'ELNiS Esports', 'LFT', 'DAMWON Gaming', 'TUBEPLE Gaming', 'GoNGo Prince', 'SPEAR GAMING']"
Okeanos,M80,1.024,233.931,1.104,152.384,0.716,0.803,0.223,0.169,0.176,228.0,https://www.vlr.gg/player/8373/okeanos?timespan=90d,0.856,0.882,"['Cubert Academy', 'Nightblood Gaming', 'TSM', 'YFP', 'Hakikimori', 'LARGE AND IN CHARGE', 'Team Huahwi', 'Alliance Guardians', 'HyperSpeed Blue', 'YFP', 'special grade', 'FLUFFY AIMERS', 'SaD Esports', 'ENVEE Esports', '1KRR and Racoone', 'whats a pretzel', '1KRR and Racoone', 'FAWZ Purple', 'TSM', 'Moist x Shopify', 'DarkZero Esports', 'Dough Bros', 'Winthrop University', 'DarkZero Esports', 'SaD Esports', 'M80', 'TAMU Maroon', 'TSM', 'Fisher Falcons', 'SJSU Blue', 'TMU Blue', 'Turtle Troop', 'SaD Esports', 'Winthrop University', 'Resonate', 'Dough Bros', 'St. Clair Saints', 'Fisher White', 'Northwood University', 'Fisher Falcons', 'Zero MarksMen Black', 'VODs', 'Van Lyn ', 'Baguette', ""Life's a Game"", 'sussy players', 'Fractal Gaming', 'Burger Boyz', 'Zero MarksMen Black', 'SaD Purple', 'AWAKEN', 'Van Lyn ', 'LAG Yellow', 'SaD Pink', 'Thinking Men', 'QoR', 'Thinking Men', 'the basement', 'Van Lyn ', 'Lemonade Stand', 'West Virginia University', 'Charlotte Esports', 'Thinking Men', 'Dough Bros', 'Zero MarksMen Black', 'Six Figures', 'Team Digital', 'We Live', 'SJSU Blue', 'Northwood University', 'Fisher White', 'Fisher Navy', 'Mizzou Esports', 'Dough Bros', 'Zero MarksMen Black', ""Mommy G's"", 'Onifans', 'Battle Bit Legends', 'be like mike', 'Zero MarksMen Black', 'Dough Bros', 'THUGS', 'Team Mystic', 'THUGS', 'Cappers', 'Cooked Cats', 'RyZe Esports ', 'Zero MarksMen Black', 'Feel the Wood', 'Sovereign Esports', 'Night Raid', 'Donkey Kong', 'Let Us Cook', 'Caldera eSports', 'YDZ Blue', 'Nearest Airport', 'YDZ Blue', '99 Strength', 'Scan City', 'Final Form Entertainment', 'Scooby Doo Gang', 'UR DONE 4', 'BTR Fanclub', 'Spooky Ghosts', 'Version1', 'Wombo Combo', 'fun guys fun times', 'Team 7', 'Let Us Cook', 'Full House', 'Anima Squad Only', 'Rock Bottom', 'Crownless', 'Wombo Combo', 'Koalanoob Fan Club', 'Version1', 'Full House', 'Veracity', 'Team Revenge', '5K Imperials', 'Illini Esports Orange', 'RyZ Mafia', 'Shaumburgers', 'Chicago Empyre', 'Final Form Entertainment', '50 Percent Final', 'Wombo Combo', 'Crownless', 'skoll', 'Lycus Empire', 'amamos la tierra', 'The Silk Road', 'Team Revenge', 'ROSE', 'Outlast', 'Hall of Fame', 'Final Form Entertainment', 'NSIC', 'afterMath Esports', '99 Strength', 'afterMath Esports', 'FaZe Clan', 'Shopify Rebellion Black', 'OREsports', 'The Nation', 'YFP', 'Rat Attack', 'Team Reckaroo', 'skoll', 'PFluxuate']"
SkyIsBlue,The MongolZ,0.903,199.209,0.919,131.514,0.689,0.705,0.326,0.137,0.143,749.0,https://www.vlr.gg/player/40908/skyisblue?timespan=90d,0.92,0.786,"['RRQ Academy', 'FULL SENSE', 'IHC Esports', 'Chinggis Warriors', 'SP Falcons', 'Chinggis Warriors', 'NAOS', 'Xipto Esports', 'SP Falcons', 'Chaos', 'KIMMY KITTENS', 'Unicorn Cyber Da Nang', 'Z11', 'Fancy United Esports', 'Chinggis Warriors', 'Team 123', 'Breakpoint', 'aimXigh', 'ZOL Esports', 'Fancy United Esports', 'Unsigned5', 'Base Beta Esport', 'La Familia', 'Trinity', 'Team 123', 'Trinity', 'Rise Up', 'Team 123', 'Tatar United', 'Chinggis Warriors', 'Rise Up', 'Valiance', 'Chinggis Warriors', 'Rise Up', 'Team Kobolds', 'Baavgai United', 'Team Kobolds', 'Ready To Go', 'Team Kobolds']"
PapaSmurf,Life's a Game,0.959,218.414,0.945,144.673,0.678,0.738,0.26,0.134,0.132,1954.0,https://www.vlr.gg/player/14787/papasmurf?timespan=90d,0.815,0.87,"['Overtake', 'beastmode', 'Faded asf', 'Prosperity Esports', 'Revitalize', 'St. Clair Saints', 'angie and friends', 'SloptimusPrimeGaming', 'Hakikimori', 'Purdue University Gold', 'Blue Otter', 'Berzerkers', 'Harmony', 'St. Clair Saints', 'Atlantis Esports', 'Landor', 'The Syndicate', 'Overtake', 'the party never ends', 'Impaired AimerZ', 'the party never ends', 'Wadadaa', 'Awaken Militia', 'QoR', 'Pa1nt’s Plugs ', 'Matthew Gaming', 'Funhavers', 'Nightblood Gaming', 'Cumberland Phoenix', 'Kronically Online', 'Team Digital', 'Kronically Online', 'White and yellow', 'Aspyre x Swarm', 'Funhavers', 'Jumbo Shrimps', 'SaD Purple', 'Harmony', 'SaD Purple', 'Street Sweepers', 'SCC3', '1KRR and Karma', 'Poutine Eater', 'Yuh', 'Harrisburg University', 'RANKERS', 'Team Digital', 'Prestige Esports', 'Ice Fishers', 'Culturized', 'Fractal Gaming', 'Team Digital', 'CCG Esports', 'No Delay', 'Moon', 'YDZ Esports', '789', 'LOW9', 'Astane Anarchy', 'YDZ Esports', 'MSU White', 'Cumberland Phoenix', 'Prospects Hitmen', 'West Virginia University', 'Gosu Academy Prodigies', 'webcome', 'kellogs cereal', 'FAWZ Purple', 'Gondal Enjoyers', 'ABG luvrs', 'NUG', 'Team Digital', 'Made in Brampton', 'Team Digital', 'shaboingboing', 'Lemonade Stand', 'shaboingboing', 'Goldie Oldies', 'Aspyre x Swarm', 'SHOW ME', 'Friends Over Everything', 'Final Form Entertainment', 'The Final Shape', '1Millisecond', 'RyZ Knights', '1Millisecond', 'Saturday then FF', 'SiXSENSE', 'Thug Shakers', 'University of Saskatchewan Gold', 'Burger Boyz', 'RyZe Esports ', 'good luck', 'YDZ Esports', 'Dead Orbit', 'Thinking Men', 'MEOWCUPCAKEYUM', 'RIT Orange', 'RyZe Esports ', 'Skyline', 'SaD Purple', 'Mercury', 'diversity', 'BTR Fanclub', 'diversity', 'Dreams To Legends', 'RyZe Esports ', 'Blinn', 'Miracle', 'SaD Esports', ""Zeke's Dog Pound"", 'Sovereign Esports', 'Excane Academy', 'Cappers', 'Dreams To Legends', 'Red Flag', 'Square Nation', 'Red Flag', 'CCG Esports', 'Yacht Club', 'CCG Esports', 'Mochi Fanclub', 'CCG Esports', 'Argon Black', 'Supernova', 'Version1', 'Mochi Fanclub', 'YFP', 'Mochi Fanclub', 'Cuddle Gang', 'ROSE', 'Let Us Cook', 'BTR Fanclub', 'Chicago Empyre Red', 'YDZ Infinity', 'The Oversleepers', '#1VCTOPENSTATS', 'YFP', ""Shy's Guys"", 'Scan City', '99 Strength', 'Van Lyn ', 'Mad Science', 'Omnipotent Gaming', 'YFP', 'Full House', 'Roblox Rejects', 'IDK', 'Fluid Gaming', 'Argon Black']"
bron,Retiraos,1.032,196.461,0.989,134.653,0.747,0.702,0.363,0.073,0.057,368.0,https://www.vlr.gg/player/9352/bron?timespan=90d,0.71,0.85,"['Kaos Latin Gamers', 'Nottingham Miedo', 'Dolphins Gaming', 'MixPe', 'ENFASIS', 'bloodS', 'Zen eSports GC', 'OXEN', 'Meta Gaming', 'Diablada Esports', 'Procyon Team']"
rodrigo77,Atlanta Esports,0.865,165.258,0.875,108.121,0.635,0.576,0.172,0.062,0.09,132.0,https://www.vlr.gg/player/47647/rodrigo77?timespan=90d,0.92,0.9,"['DELIRA', 'Us Guri', 'Fenda Dos Streamers', 'FOFOLETES', 'Atlanta Esports', 'PANCADAO', 'A nova onda do Imperador', 'Uganda 01', 'SAD GANG PRO']"
Viva,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/36415/viva?timespan=90d,0.998,0.966,"['JDG Esports', 'EDward Gaming', 'JDG Esports', 'All Gamers', 'Bilibili Gaming', 'Wolves Esports', 'Titan Esports Club', 'EDward Gaming', 'Xi Lai Gaming', 'Xi Lai Gaming', 'Wolves Esports', 'TYLOO', 'Xi Lai Gaming', 'All Gamers', 'Bilibili Gaming', 'All Gamers', 'TYLOO', 'Trace Esports', 'FunPlus Phoenix', 'Titan Esports Club', 'Wolves Esports', 'Bilibili Gaming', 'Dragon Ranger Gaming', 'Nova Esports', 'EDward Gaming', 'Titan Esports Club', 'All Gamers', 'Titan Esports Club', 'Dragon Ranger Gaming', 'Attacking Soul Esports', 'Dragon Ranger Gaming', 'Night Wings Gaming', 'KeepBest Gaming', 'EDward Gaming', 'EDward Gaming', 'Trace Esports', 'Dragon Ranger Gaming', 'EDward Gaming', 'Attacking Soul Esports', 'EDward Gaming', 'FunPlus Phoenix', 'Attacking Soul Esports', 'TYLOO', 'EDward Gaming', 'FunPlus Phoenix', 'Trace Esports', 'Attacking Soul Esports', 'Weibo Gaming', 'FunPlus Phoenix', 'Weibo Gaming', 'Royal Never Give Up', 'Kingzone', 'Trace Esports', 'TOP Esports', 'Invincible Gaming', 'Monarch Effect', 'Dragon Ranger Gaming', 'Dragon Ranger Gaming', 'Totoro Gaming', 'Dragon Ranger Gaming', 'JiJieHao', 'Douyu Gaming', 'Bilibili Gaming', 'Kingzone', 'Nova Esports', 'Monarch Effect', 'Kingzone', 'Number One Player', 'J Team', 'Four Angry Men', 'Bilibili Gaming', 'Number One Player', 'Nova Esports', 'TYLOO', 'Totoro Gaming']"
LORDPEN,Team Elzira,0.74,165.0,0.65,106.3,0.62,0.52,0.43,0.0,0.14,21.0,https://www.vlr.gg/player/50042/lordpen?timespan=90d,0.65,0.65,['Team Coldan']
Jordan,Xzile Esports,0.92,170.3,0.87,119.4,0.65,0.58,0.25,0.08,0.1,77.0,https://www.vlr.gg/player/41664/jordan?timespan=90d,0.88,0.9,"['5 Cows', 'The Barricade', 'Harmony', 'Moon', 'Christians Rottweilers', 'NOTILT', 'Valhallan Esports Club', 'NOTILT', 'USC Gold', 'Wild Ninjas', 'The Labyrinth', 'Glue Huffers', 'QoR', 'CSUSM Blue']"
Potter,FULL SENSE,1.145,244.393,1.234,149.735,0.732,0.855,0.16,0.189,0.138,477.0,https://www.vlr.gg/player/23930/potter?timespan=90d,0.92,0.809,"['KIMMY KITTENS', 'Alter Ego', 'Z11', 'ZOL Esports', 'Xipto Esports', 'The MongolZ', 'KIMMY KITTENS', 'NAOS', 'RRQ Academy', 'Bigetron Arctic', 'ZOL Esports', 'Alter Ego', 'Rapid Lofi', 'Made in Thailand', 'Fancy United Esports', 'ZOL Esports', 'Team 123', 'Team NKT Academy', 'FULL SENSE', 'Made in Thailand', 'Supersix', 'FULL SENSE', 'OneOTwo', 'FULL SENSE', 'Sharper Esport', 'Made in Thailand', 'FULL SENSE', 'Made in Thailand', 'FULL SENSE', 'FULL SENSE', 'XOXO-01', 'Sharper Esport', 'Team NKT', 'Made in Thailand', 'Santa Gang', 'Barn nong chok', 'Team NKT', 'Valee Thai Esports', 'Sharper Esport', 'FULL SENSE', 'Barn nong chok', 'Made in Thailand', 'Attack All Around', 'Made in Thailand', 'Made in Thailand', 'The Infinity Esport', 'Team NKT', 'In one moment', 'Sharper Esport', 'Team NKT', 'FULL SENSE', 'Gelida Esports', 'Team NKT', 'Team NKT', 'CRIT Esports', 'Made in Thailand', 'FULL SENSE', 'Sharper Esport', 'Capybara', 'XERXIA Esports', 'Instalock X', 'Sharper Esport', 'FULL SENSE', 'Made in Thailand', 'Team NKT', 'XERXIA Esports', 'Thailand Attitude', 'FULL SENSE', 'Made in Thailand', 'Gelida Esports', 'Sharper Esport', 'CRIT Esports', 'Thug Make', 'Ponytails', 'Aricat Esport Academy', 'thewandfriends', '47 Gaming', 'Looking for Organize']"
SereNa,DRX Changers,0.902,195.398,0.763,126.98,0.599,0.652,0.257,0.057,0.12,108.0,https://www.vlr.gg/player/39904/serena?timespan=90d,0.5,0.99,"['Paper Rex x Spotlight Series', 'Xipto x Global Esports', 'DRX Changers', 'MIBR GC', 'Team Falcons Vega', 'FlyQuest RED', 'KRÜ BLAZE', 'Xipto Esports GC', 'Mir Gaming GC', 'BOBA', 'Xipto Esports GC', 'BOBA', 'FENNEL GC', 'FENNEL GC', 'REIGNITE Lily', 'Cyber Geek', 'FENNEL GC', 'DRX Changers', 'FENNEL GC', 'Cyber Geek', 'Cyber Geek', 'Insomnia GC', 'REIGNITE Lily', 'IGZIST Female', 'DRX Changers', 'ElBlast GC', 'Xenesis e-sports GC', 'DRX Changers', 'DetonatioN FocusMe GC', 'DRX Changers', 'Sasanqua']"
pollo,Corinthians Esports,0.978,194.654,1.008,130.95,0.719,0.694,0.195,0.083,0.073,528.0,https://www.vlr.gg/player/2486/pollo?timespan=90d,0.93,0.918,"['Agropesca Jacare', 'TBK Esports', '2Game Esports', 'MIBR', 'LOUD', 'Galorys', 'PR0NETS', 'Galorys', 'Stellae Gaming', 'Grêmio Esports', 'A nova onda do Imperador', 'LOUD GC', 'Galorys', 'Galorys', 'Stellae Gaming', 'Stellae Gaming', 'Hero Base', 'TBK Esports', 'Galorys', '2Game Esports', 'SAGAZ', 'Orquestra Do Maestro', 'RED Canids', 'Legacy', 'CO-OP.gg', 'SAGAZ', '2Game Esports', 'TBK Esports', 'Stellae Gaming', 'Legacy', 'CO-OP.gg', 'Galorys', 'RED Canids', 'Hero Base', 'Orquestra Do Maestro', 'MIBR', 'TBK Esports', 'The Union', 'Legacy GC', 'OS CARA CEGO', 'KG Network', 'ODDIK', 'TBK Esports', '00Nation', 'TropiCaos', '00Nation', 'Liberty', 'RED Canids', 'TBK Esports', 'ODDIK', 'The Union', 'The Union', 'RED Canids', 'TropiCaos', 'ODDIK', 'The Union', 'TBK Esports', 'Liberty', 'TBK Esports', '00Nation', 'ODDIK', 'TropiCaos', 'The Union', 'RED Canids', 'MIBR', 'Optix', 'MIBR', 'MIBR', 'Laboratorio do Leozin', 'Unemployed', 'Los Grandes', 'Rise Gaming', 'Gamelanders Purple', 'DDOS', 'Unemployed', 'Tropinha do TIKTOK 2.0', 'Tuzzy E-Sports', 'puGG', 'MIBR', 'Los Grandes', 'LOUD', 'TBK Esports', 'Gamelanders Blue', 'Liberty', 'Stars Horizon', 'Tropinha do TIKTOK', 'Raiju e-sports', 'Tropinha do TIKTOK', 'dogz', 'Tropinha do TIKTOK', 'Ganhamos', 'Galaxy Carrots', ""Na'Vi"", 'OSGUGU', 'Jaguares Esports', 'sergio esports', 'BONDE DA OAKLEY', 'Keyd Stars', 'AUTHORITY', 'Liberty', 'QQQ', 'Predestinados', 'TERROR.NET', 'Extenzy Gaming', 'ROLO COMPRESSOR', 'RevoadaVLR', 'EndGame', 'DETONA Gaming', 'Gamelanders Blue', 'paiN Gaming', 'Folouers Esports', 'SLICK', 'EndGame', 'mato30eperco', 'SeekingContract', 'Gamelanders Blue', 'FURIA', 'Galaxy Carrots', 'semTAG', 'DELIRAWOW', 'B4 Esports', 'Imperial Esports', 'TREMBALA', 'SwedishStyle', '3P', 'Gamelanders Blue', 'B4 Esports', 'Mix', 'Golden Vulpes', 'Team oNe', 'paiN Gaming', 'Gamelanders Blue', 'Team oNe', 'Black Dragons', 'NOORG2.0', 'DETONA Gaming', 'Gamelanders Blue', 'NOORG2.0', 'Gamelanders Blue', 'Fusion Fraggers', 'Question Mark', 'FAKEZIN', 'Team oNe', 'Team oNe', 'HABBO HOTEL', 'Toca Popeye', 'DETONA Gaming', 'Onfire Team', 'Gamelanders Blue', 'Zoologicamente']"
Spirit,BITEKI,0.998,212.826,0.903,141.357,0.652,0.696,0.308,0.121,0.088,92.0,https://www.vlr.gg/player/33053/spirit?timespan=90d,0.92,0.76,"['JiJieHao', 'Randoms', 'Exsto Gaming', 'Dreams To Legends', 'Tiny Turtle Squad', 'club penguin', 'JiJieHao', 'Wolf Pack', 'xyz', 'HONEY BADGERS', 'All Out', 'xyz', 'Koopa Troopas']"
Bansen,Divinity,0.747,152.231,0.736,95.208,0.718,0.526,0.294,0.052,0.141,78.0,https://www.vlr.gg/player/44392/bansen?timespan=90d,0.65,0.65,"['Ace Esports', 'RyZe Esports ', 'Indiana Hoosiers']"
bucute,Team Flash,1.26,235.069,1.388,157.026,0.792,0.864,0.338,0.111,0.08,439.0,https://www.vlr.gg/player/48575/bucute?timespan=90d,0.92,0.789,"['Orangutan', 'Alter Ego', 'Chaos Alliance', 'Blue Eyes White Dragon', 'Team Big BAAM', 'LAZY', 'APAY Academy', 'Team Big BAAM', 'Unicorn Cyber Da Nang', 'Học Viện 96', 'Original Gaming', 'Team Big BAAM', 'Unicorn Cyber Da Nang', 'Blue Eyes White Dragon', 'Dominus Esports', 'Blue Eyes White Dragon', 'Blue Eyes White Dragon', 'GE Junior', 'LAZY', 'Fancy United Esports', 'Rapid Lofi', 'LAZY', 'Fancy United Esports', 'Original Gaming', 'Rapid Lofi', 'Blue Eyes White Dragon', 'LAZY']"
Carnage,TEMPR,1.054,241.237,1.142,156.231,0.667,0.856,0.157,0.157,0.139,435.0,https://www.vlr.gg/player/39233/carnage?timespan=90d,0.815,0.863,
mabrik,The Krows,0.933,187.659,0.903,139.298,0.634,0.705,0.075,0.099,0.126,41.0,https://www.vlr.gg/player/50492/mabrik?timespan=90d,0.65,0.65,['TOROSKLS']
cohs,Catnappers,0.706,138.255,0.626,93.63,0.644,0.473,0.353,0.033,0.081,452.0,https://www.vlr.gg/player/45338/cohs?timespan=90d,0.5,1.0,
XuZee,TUMT Shark,1.518,344.709,2.196,217.175,0.77,1.163,0.299,0.235,0.119,159.0,https://www.vlr.gg/player/42921/xuzee?timespan=90d,0.65,0.65,"['GOOD BOY', 'TWA', 'INHS Yining', '吳恩熙瓜汁', 'TUMT Shark', 'Hungkuang Falcon', 'PBC', 'ONE Team Esports']"
gyen,DetonatioN FocusMe,0.85,163.947,0.839,107.218,0.67,0.588,0.288,0.066,0.089,241.0,https://www.vlr.gg/player/48577/gyen?timespan=90d,1.0,0.99,"['Gen.G', 'Paper Rex', 'Global Esports', 'Rex Regum Qeon', 'ZETA DIVISION', 'FNATIC', 'LEVIATÁN', 'Team Red', 'ZETA DIVISION', 'TALON', 'Rex Regum Qeon']"
