Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
ginger,ALTERNATE aTTaX Ruby,1.013,211.955,1.067,136.405,0.708,0.744,0.245,0.102,0.108,5730.0,https://www.vlr.gg/player/19373/ginger?timespan=all,0.5,1.0,"['BLVKHVND', 'Zerance Holy Mint', 'HEROIC Valkyries', 'SK Nebula', 'NASR Ignite', 'Karmine Corp GC', 'SK Nebula', 'SSP Numina', 'DVM Miss', 'F9 Iris', 'Dango sellers', 'CTRL Eclipse', 'BLVKHVND', 'Formulation GC', 'Silly Kittens Gaming', '5STARS GC', 'SSP Numina', '5STARS GC', 'FOKUS Sakura', 'Permitta Unicorns GC', 'NYAN ESPORTS', 'Surrenderers', 'Formulation GC', 'NEON BLADE', 'On Sight', 'NYAN ESPORTS', 'TOG Kitsune', 'DSM-5', 'LVENGERS', 'ORKADIA GC', 'Surrenderers', 'TTL', 'SK Nebula', 'FOKUS Sakura', 'SK Nebula', 'Scald eSport GC', 'TOG Kitsune', 'Permitta Unicorns GC', 'Karmine Corp GC', 'Odd 1 OUT', 'RIZON Sugar', 'SSP Numina', 'NASR Ignite', 'G2 Gozen', 'TOG Kitsune', 'Zerance Holy Mint', 'VALIANT GC', 'MAD Lions KOI', 'FOKUS Sakura', 'Ketçaplı Ruffles', 'Gamax Lite', 'CTRL SWAG', 'SK Nebula', 'GnG Amazigh White', 'Last9', 'FOKUS Sakura', 'SK Nebula', 'Permitta Unicorns GC', 'Playbay X VISION SYNC', 'TOG Kitsune', 'RIZON Sugar', 'RIZON Sugar', 'NEON BLADE', 'MAD Lions KOI', 'Incognito GC', 'HOWL Moonlight', 'TOG Kitsune', 'Invicta', 'Team Galaga Kitsune', 'Odd 1 OUT', 'Evoza GC', 'MotoMamis', 'Paragon Celeste', 'Meats', 'NEON BLADE', 'Gamax Lite', 'FOKUS Sakura', 'NYAN ESPORTS', 'Saltire Sirens', 'Frogs on Fire', 'AEX-1 Nova', 'GHR Lycoris', 'Veni eSports Venom', 'GHR Lycoris', 'HIVE Valkyries', 'AESIR X', 'SUPER SHY', 'TeamBasH Kallisto', 'CTRL Elektra', 'FOKUS Sakura', 'NASR Ignite', 'LXT ESPORTS', 'SKÅL Vendetta', 'AEX-1 Nova', 'FOKUS Sakura', 'Nani Avior', 'GnG Amazigh White', 'Frogs on Fire', 'Yasuke', 'Veni eSports Venom', 'FOKUS Sakura', 'UNtapped', 'Dortmund Esports Crescent', 'Veni eSports Venom', 'VEX Poison', 'ECO Starlets', 'GHR Lycoris', 'Rebels Velvet', 'Cursed', 'Küçükçekmece Espor Female', '4Real Hurricane', 'Angry Titans Iris', 'Wave Splash', 'Dynasty', 'Crescent', 'CpG Waifus', 'CGN Sakura', 'Crescent', 'Fluffy Five', 'Reverie', 'CpG Waifus', 'Team Z Esports Female', 'Gorgless', 'Angry Titans Iris', 'Budapest Five', 'Finest Female', 'Bullet Circus', 'Turgutlu Belediyesi Esports Ladies', 'Replay FE', 'AvenGers', 'N1MP', 'BeHard Esport Huang', 'Illusion', 'instalocked', 'Sangal Rebels', 'noOrg', 'Peeposhy', 'DeadRabbits White', 'ChatBanned']"
Unfair,FOKUS,1.017,216.986,1.021,145.462,0.677,0.75,0.204,0.1,0.097,1272.0,https://www.vlr.gg/player/23237/unfair?timespan=all,0.92,0.856,"['Sissi State Punks', 'DGU', 'Mamba Mentality', 'MOUZ', 'ALTERNATE aTTaX', 'DIVIZON', 'CGN Esports', 'SK Gaming', 'FOKUS', 'Eintracht Frankfurt', 'RIZON', 'qvG eSports', 'NXT', 'CGN Esports', 'VCL Rejects', 'V', 'V', 'Ovation eSports', 'Ovation eSports', 'MOUZ', 'V', 'AEX-1', 'CGN Esports', 'DSYRE', 'Ovation eSports', 'SHAPE Sports', 'Praeditus Gaming', 'Unicorns of Love', 'HAVOC', 'Ignite']"
ZweT,Netsservices,1.115,231.771,1.1,148.0,0.751,0.8,0.362,0.13,0.1,936.0,https://www.vlr.gg/player/47908/zwet?timespan=all,0.92,0.7,"['Espergærde eSport', 'DVE Young Guns', 'UKC Esport', 'Espergærde eSport', 'Espergærde eSport huleN', 'Mania', 'Monkeees', 'Sniper Monkey', 'YARI X CTRL', 'Bitfix Gaming', 'EXO Clan', 'Twisted Saints Esports', 'Team Oasis', 'PURE Esports', 'RTZN', 'Coalesce', 'Mania', 'UKC Esport', 'Mania', 'Espergærde eSport', 'Royal Legion', '1Z']"
renz,Maryville University,1.076,211.254,1.103,138.654,0.74,0.744,0.287,0.096,0.076,19542.0,https://www.vlr.gg/player/2119/renz?timespan=all,0.86,0.886,"['Winthrop University', 'F5 Esports', 'Thuggin Thugs', 'Centrix Esports', 'Cleveland State White', 'YDZ x Berzerkers', 'Winthrop University', 'Green Grapes', 'South Park', ""Troll's Kittens"", 'Excel EKKO', 'QoR', 'Culturized', 'Erinite Esports', 'Red Knight Sons Red', 'Berzerkers', 'fladajits', 'Excel EKKO', 'Ex Oblivione', 'Culturized', 'Siena Heights University', 'Erinite Esports', 'Senchigami', 'SaD Purple', 'Moo Deng Killerss', 'Erinite Esports', 'Pug1', 'Abc123', 'Brimstone with a Fusion Bomb', 'Dougs donkeys', 'Christians Rottweilers', 'Balut Boys', 'Pigeons', 'Cumberland Phoenix', 'Tempers', '5 Cows', 'Awaken Militia', 'Vulcan Rising White', 'Winthrop University', 'TAMU Maroon', 'Funhavers', 'YFP', 'Turtle Troop', 'Winthrop University', 'Northwood University', 'TAMU Maroon', 'Fisher Tea Party', 'Gekko', 'T2', 'FLUFFY AIMERS', 'T2', 'St. Clair Saints', 'UST Esports', 'UST Esports', 'Blinn', 'West Virginia University', 'St. Clair Saints', 'Penn State University', 'Harrisburg University', 'Michigan State University', 'Green Goblin', 'LoungeLizardWW', 'OREGON HACK', 'fast food workers', ""Emma's Bakas"", 'Heavenly Sword Sect', 'Astane Anarchy', 'Freaky Furries', 'Supernova', 'Green Goblin', 'SR and Friends', 'Akatsuki Aimers', 'ABG luvrs', 'Jamookie Bears', 'Burger Boyz 2.0', 'Paranoia Vortex', 'Ahjin', 'we are retired ', 'special grade', 'Ions Day Care', 'IOUNL', 'Twitch Whisperers', 'Sizzle', 'special grade', 'Be Like Matt', 'overcook', 'Green Goblin', 'Area of Effect', 'Shifty505', 'Flowstate', 'Final Form Entertainment', 'whats a pretzel', 'Area of Effect', 'Six Figures', 'Time Machine', 'Final Form Entertainment', 'Eternal Sunrise', 'Valkyrie', 'whats a pretzel', 'YDZ Esports', 'UCF Gold', 'Christians Rottweilers', 'NUG', 'Burger Boyz', 'Head Down Bag Up', 'Van Lyn ', 'Nearest Airport', 'Corinthians 1920:1080', 'Boise State University', 'Bippin Boys', 'meow control', 'Culturized', 'Goodateverything', 'SaD Esports', ""Wook's Academy"", 'green bean academy ', 'meow control', 'Cumberland Phoenix', 'Mochi Fanclub', 'QoR', 'BTR Fanclub', '1337', 'Refugee Camp', 'good luck', 'Fisher Navy', 'Northwood University', 'Fisher Tea Party', 'St. Clair Saints', 'UCF Gold', 'TMU Blue', 'Harrisburg University', 'LG Orange', 'Maryville University', 'BreakThru Academy', 'Ambrosia', 'Zero MarksMen Black', 'Wombo Combo', 'Mercury Pink', 'Version1', 'Cataclysm Gaming', 'MBU Spartans', 'St. Clair Saints Academy', 'TAMU Maroon', 'Fisher Ultra', 'UST Esports', 'Blinn', 'Harrisburg University', 'Cumberland Phoenix', 'Converse NBG', 'Maryville University']"
0n1y,LP33,0.967,186.972,0.907,124.549,0.718,0.649,0.273,0.089,0.101,1760.0,https://www.vlr.gg/player/7860/0n1y?timespan=all,0.964,0.874,"['S2 Esports', 'Niflheimr', 'ZFE', 'FunPlus Phoenix', 'TOP Esports', 'KeepBest Gaming', 'Dragon Ranger Gaming', 'OD Gaming', 'FunPlus Phoenix', 'Wolves Esports', 'Ninjas In Pyjamas', 'Chosen Clique Gaming', 'Weibo Gaming', 'Invictus Gaming', 'OD Gaming', 'All Gamers', 'Invictus Gaming', 'TJD Esports Club', 'OD Gaming', 'Night Wings Gaming', 'Rare Atom', 'Douyu Gaming', 'LaZe', 'FULL SENSE', 'Oblivion Force', 'S2 Esports', 'UTT Esports', 'Ghetto Artist', 'Only One Word', 'Oblivion Force', 'IVAN', 'Only One Word', 'Oblivion Force', 'Ghetto Artist', 'Griffin E-Sports', 'Five Ace Esports', 'YMG', 'Clutch Jeans', 'Only One Word', 'Foxy Araikordai', 'ahq e-Sports Club', 'LT', 'Only One Word']"
sonofcar,YDZ x Berzerkers,1.121,249.219,1.192,161.245,0.726,0.858,0.212,0.204,0.168,10411.0,https://www.vlr.gg/player/29074/sonofcar?timespan=all,0.79,0.892,"['Ambrosia', 'West Virginia University', 'Predator X Gaming', 'XD Gaming', 'Trust In Plug', 'Maryville University', 'St. Clair Saints', 'CSP Val Orange', '5 BIG BOOMS', 'Gravity', 'Landor', '2025 goats', 'ROSE', ""Lyrical's Daycare"", 'Onikuma', 'SaD Esports', 'Blue Lock', 'the party never ends', 'Impaired AimerZ', 'Abdes Daycare', 'Kryptic', 'Abdes Daycare', 'Child Protective Services', 'Shadow Government ', 'Maryville University', '#M1MS', 'Christians Rottweilers', 'Landor', 'Atlantis Esports', ""Coach Joe's Kids"", 'Teddy Tactics', 'Blue Otter', 'Keiser University', 'West Virginia University', 'FISHER MANDEM', 'Rizzly Bears', 'Pigeons', 'Gekko', 'Wadadaa', 'Vulcan Rising', 'TSM', 'Ambrosia', 'Trust In Plug', 'Funhavers', 'Blue Otter', 'Dexterity Gaming', 'Nightblood Gaming', ""Coach Joe's Kids"", 'OH NO WATCH OUT', 'Invictus Esports', 'Endear Ënvy', 'Ambrosia', 'Mezins Charity Bash', 'Ambrosia', 'Mezins Charity Bash', 'Gekko', 'Yuh', 'Hummus Cannon', 'Unjustified', 'Tempers', 'Rock Bottom', 'SaD Purple', 'SaD Esports', 'washed', 'Blue Otter', 'QoR', 'Burger Brains', 'washed', 'Nightblood Gaming', 'No Delay', 'Lionheart eSports', '1anddone', 'T2', 'Blinn', 'Cumberland Phoenix', 'washed', 'YDZ Esports', 'Blue Otter', 'Shifty505', 'washed', 'why r we here', 'Freaky Furries', 'Gosu Academy Prodigies', 'SaD Esports', 'FlyQuest RED', 'Wadadaa', 'MVSK Clubs', 'ROSE', 'SEN Shahzam', 'Raven Esports', 'Michigan State University', 'hunter505', 'Ivy League Dropouts', 'Green Goblin', 'Dogo Fanclub', 'ENVEE Esports', 'Bosnian Bullets', 'Barely Acceptable', '4Gods1Bum', 'Barely Acceptable', 'MORBIDLY OBESE', '4star', 'Team Digital', 'El Dorado', 'evil genies', 'Retired as heck', 'zZz', 'overcook', 'yves saint laurent', 'Nightblood Gaming', 'English or Spanish', 'Row Z', 'Friends Over Everything', 'BHOP Esports', 'Clinic', 'Green Goblin', 'Area of Effect', 'Shifty505', 'Flowstate', 'Final Form Entertainment', 'Prospects', 'RyZ Knights', 'Thinking Marksmen', 'Power Rangers Jungle Fury', 'Ugly Hamsters', 'SaD Purple', 'ROSE', 'goose creek freaks', '1Millisecond', 'Team Digital', 'DOOMSDAY', 'carne asadas ', 'VisionZ', 'Blinn', 'Bucky Bandits', 'Bosnian Bullets', 'Burgerville', 'Van Lyn ', 'WTP', 'Crime City', 'First Class', 'wows little pugstars', 'Dough Bros', 'Nightblood Gaming', 'Shopify Rebellion Gold', 'Van Lyn ', 'Cookin Papas', 'YFP', 'special grade', 'TAMU Maroon']"
Touven,Galatasaray Esports,1.009,207.572,0.992,139.765,0.709,0.709,0.313,0.102,0.117,7477.0,https://www.vlr.gg/player/3549/touven?timespan=all,0.928,0.924,"['Eternal Fire', 'BBL PCIFIC', 'Eternal Fire', 'Digital Athletics', 'Papara SuperMassive', 'İstanbul Wildcats', 'Eternal Fire', 'İstanbul Wildcats', 'Digital Athletics', 'Papara SuperMassive', 'FUT Esports', 'CONFIGSTARZ', 'S2G Esports', 'BBL PCIFIC', 'CONFIGSTARZ', 'İstanbul Wildcats', 'S2G Esports', 'Galakticos', 'PULSE', 'Galakticos', 'Galakticos', 'Fire Flux Esports', 'Papara SuperMassive', 'Fenerbahçe Esports', 'Papara SuperMassive', 'Eternal Fire', 'İstanbul Wildcats', 'S2G Esports', 'PCIFIC Espor', 'Fire Flux Esports', 'Galakticos', 'HOWL Esports', 'Galakticos', 'Fire Flux Esports', 'HOWL Esports', 'Galakticos', 'Galakticos', 'Regnum Carya Esports', 'HOWL Esports', 'S2G Esports', 'Digital Athletics', 'Fire Flux Esports', 'Fenerbahçe Esports', 'İstanbul Wildcats', 'Papara SuperMassive', 'Fenerbahçe Esports', 'Digital Athletics', 'Papara SuperMassive', 'Galakticos', 'PCIFIC Espor', 'sutlu yumurta', 'PCIFIC Espor', 'Regnum Carya Esports', 'PCIFIC Espor', 'HOWL Esports', '2L8', 'Mamacita', 'Turgutlu Belediyesi Esports', 'Digital Athletics', 'S2G Esports', 'Fire Flux Esports', 'Galakticos', 'Digital Athletics', 'Fire Flux Esports', 'Papara SuperMassive', 'Galakticos', 'Fenerbahçe Esports', 'S2G Esports', 'İstanbul Wildcats', 'Thunderbolts Gaming', 'New Boss Esports', 'Team Demiral Esports', 'New Boss Esports', 'Papara SuperMassive', 'Fenerbahçe Esports', 'S2G Esports', 'Digital Athletics', 'Thunderbolts Gaming', 'Galakticos', 'Fire Flux Esports', 'İstanbul Wildcats', 'Parla Esports', 'Papara SuperMassive', 'Diamant Esports', 'Giants Gaming', 'Fire Flux Esports', 'FUT Esports', 'Fire Flux Esports', 'Parla Esports', 'S2G Esports', 'Digital Athletics', 'Team hz', 'Enterprise Esports', 'TOA Esports', 'Team Lixa', 'Subaru Esports', 'Parla Esports', 'Regnum Carya Esports', 'Thunderbolts Gaming', 'Parla Esports', 'S2G Esports', 'Galakticos', 'Papara SuperMassive', 'Team Lixa', 'FUT Esports', 'Galakticos', 'Team Lixa', 'FUT Esports', 'Papara SuperMassive', 'Fenerbahçe Esports', 'Fire Flux Esports', 'Thunderbolts Gaming', 'Thunderbolts Gaming', 'Fire Flux Esports', 'Team Lixa', 'FUT Esports', 'Fenerbahçe Esports', 'Surreal Esports', 'Galakticos', 'Thunderbolts Gaming', 'Team Lixa', 'Team Aurora', 'Galakticos', 'Surreal Esports', 'Thunderbolts Gaming', 'FUT Esports', 'FUT Esports', 'BBL Esports', 'Fenerbahçe Esports', 'FUT Esports', 'Thunderbolts Gaming', 'Meyhane', 'Team Demiral Esports', 'Gringo Team', 'WATAHA', 'Parla Esports', 'Tactical Five', 'VCTRY Esports', 'Angry Titans', 'Eternal Fire', 'PCIFIC Espor', 'Ovation eSports', 'Stunned5', 'One Breath Gaming', 'FTW Esports', 'Ovation eSports', 'Scales Esports', 'mixenergy', 'Thunderbolts Gaming', 'Team 7AM']"
gabiTê,Team Leveling,1.072,201.204,1.109,130.794,0.737,0.712,0.323,0.073,0.068,4258.0,https://www.vlr.gg/player/11244/gabit?timespan=all,0.528,0.943,"['Kiwizitos', 'caramelin', 'Quackers', 'LOUD GC', 'Quackers', 'Quackers', 'Procuradas', 'LOUD GC', 'TBS GC', 'paprica picante', 'MIBR GC', 'paprica picante', '4 aposentadas 1 não', 'LOUD GC', 'PS5PATAS', 'Athena', 'revoada', 'sou pro player lixo?', 'revoada', 'LOUD GC', 'donas da bala', 'TBS GC', 'TBS GC', 'Team Liquid Brazil', 'Cleiteam', 'MIBR GC', 'LOUD GC', 'MIBR GC', 'TXV Flawless', 'MIBR GC', 'EVILCHILE', 'Team Liquid Brazil', 'MIBR GC', 'EVILCHILE', 'TotalePRO', 'HUMMER Esports', 'XIT', 'Cleiteam', 'MIBR GC', 'LOUD GC', 'Black Dragons FEM', 'MIBR GC', 'MOVE Gaming', 'jelly e amigas', 'bb.w7m', ""joca's family"", 'jelly e amigas', 'MIBR GC', 'MERAKI', 'fakezin da lorde', 'Team Liquid Brazil', 'HUMMER Esports', '100org', 'Tchongas', 'LNR', '00Nation Fem', 'MOVE Gaming', 'akatsuki', 'Before', 'Gamelanders Purple', 'TBK Esports GC', 'Team Liquid Brazil', 'Team Liquid Brazil', 'mete bala, te amo', 'ODDIK Bright', 'Kappa e Vara', 'ODDIK Bright', 'Team Liquid Brazil', 'ASTRO Esports Female', 'Breakout', 'Before', 'Before', 'Breakout', 'TBK Esports GC', 'Breakout', 'TRY eSports Fem', '45 do 2o Tempo', 'LUSA Red', '3 idosas 2 kriansas', 'Before', 'Breakout', 'Stars Horizon Vênus', 'Gamelanders Purple', 'Before', 'Valkirias Esports', 'Before', 'Demitidas', 'DALE GIRLS', 'Sirius', 'INTZ Angels', 'Fakkezada', 'Gamelanders Purple', 'Liberty Female']"
Sam,MYVRA GC,1.526,294.072,1.919,189.131,0.8,1.075,0.235,0.175,0.119,259.0,https://www.vlr.gg/player/45186/sam?timespan=all,0.65,0.65,"['K7 Esports', 'MYVRA GC', 'New Combat Line', 'Genbu Gaming', 'Night Claw', 'KitsuneG eSports', 'Ragnus Esports']"
Hassan,ZETA Gaming,0.996,183.845,1.084,135.58,0.693,0.71,0.155,0.072,0.073,166.0,https://www.vlr.gg/player/48951/hassan?timespan=all,0.92,0.84,"['Team Galaga', 'Wygers', 'Lotus Knights', 'Team Galaga', 'SLTitans Esports', 'Melilla Titans', 'SZK Esports']"
Akashi,LAZY,0.918,174.217,0.858,115.028,0.722,0.594,0.332,0.053,0.065,7302.0,https://www.vlr.gg/player/3908/akashi?timespan=all,0.928,0.805,"['Crocodile Tears', 'Fear of Speed', 'Original Gaming', 'Team Flash', 'Unicorn Cyber Da Nang', 'APAY Academy', 'C88', 'APAY Academy', 'Aim and Chuckle', 'Blue Eyes White Dragon', 'APAY Academy', 'Team Big BAAM', 'Unicorn Cyber Da Nang', 'Original Gaming', 'APAY eSports', 'Team Flash', 'Team Flash', 'Rapid Lofi', 'Team Big BAAM', 'Team Flash', 'Team Flash', 'Team Big BAAM', 'Cyberking Esports', 'Fancy United Esports', 'Crocodile Tears', 'Rapid Lofi', 'Tàn Dư Esports', 'Team Flash', 'Crocodile Tears', 'Fancy United Esports', 'KOBIET', 'NCTDK', 'SnowFox Esports', 'Original Gaming', 'Cyberking Esports', 'Học Viện 96', 'Crocodile Tears', 'Tàn Dư Esports', 'KOBIET', 'SnowFox Esports', 'Veterans', 'Tàn Dư Esports', 'TwoKay', 'Fancy United Esports', 'Brotherhood', 'Fancy United Esports', 'Fancy United Esports', 'Tim Tài Trơ', 'Fancy United Esports', 'Tim Tài Trơ', 'Fancy United Esports', 'Syko', 'TwoKay', 'Tim Tài Trơ', 'Rapid Lofi', 'Team Big BAAM', 'Team Big BAAM', 'Tim Tài Trơ', 'Fancy United Esports', 'VICTORY', 'TwoKay', 'Mekong Gaming', 'Tim Tài Trơ', 'Rapid Lofi', 'Team Big BAAM', 'VICTORY', 'Dominus Esports', 'Team Solid', 'Team Big BAAM', 'Fancy United Esports', 'Dominus Esports', 'Sharper Esport', 'Feel Your Play', 'ORDER', 'Griffin E-Sports', 'Alter Ego', 'BOOM Esports', 'Enigma Gaming', 'BOOM Esports', 'Fancy United Esports', 'Team Big BAAM', 'Brave Wolves', 'Brave Wolves', 'VICTORY', 'Nghiện Thêm Lần Nữ', 'Team Ronin', 'Team Big BAAM', 'Fancy United Esports', 'UBT Esports', 'UBT Esports', 'Fancy United Esports', 'Team Joy', 'Fenix Gaming', 'Made in Thailand', 'No Namers', 'Made in Thailand', 'Fancy United Esports', 'Fancy United Esports', 'UBT Esports', 'Team Big BAAM', 'Take It Easy', 'OK', 'Take It Easy', 'Copium', 'ONIC G', 'W Key', 'Team Capalot', 'Fancy United Esports', 'Trinity Five', 'DivisionX Gaming', 'Trinity Five', 'Fancy United Esports', 'Team Big BAAM', 'Nigma Galaxy', 'Louvre', 'FULL SENSE', 'Bren Esports', 'Alter Ego', 'UwU', 'Oasis Gaming', 'Fancy United Esports', 'DivisionX Gaming', 'Fancy United Esports', 'Kantic Gaming', 'EGO', 'DivisionX Gaming', 'EGO', 'FEARUS', 'DivisionX Gaming', 'Fancy United Esports', 'EGO', 'Fancy United Esports', 'Dominus Esports', 'Steal Your Glory', 'Fancy United Esports', 'Steal Your Glory', 'No Hope Gaming', 'NXL LIGAGAME', 'BOOM Esports', 'FEARUS', 'No Hope Gaming', 'YAMAGAN', 'EGO', 'Kantic Gaming', 'Todak', 'Bren Esports', 'Sharper Esport', 'X10 Esports', 'Bren Esports', 'X10 Esports']"
nsh0o,USM Esports,0.728,144.049,0.59,102.758,0.646,0.446,0.328,0.04,0.075,132.0,https://www.vlr.gg/player/50723/nsh0o?timespan=all,0.65,0.65,"['Usepticals', 'MixPe', 'L9HAHAHA']"
RND,TotalePRO,0.997,219.326,1.076,138.49,0.691,0.772,0.171,0.152,0.13,6086.0,https://www.vlr.gg/player/1999/rnd?timespan=all,0.919,0.921,"['Grêmio Esports', 'Corinthians Esports', 'Grêmio Esports', 'Stellae Gaming', 'TBK Esports', 'SAGAZ', '2Game Esports', 'Stellae Gaming', 'Orquestra Do Maestro', 'RED Canids', 'THE 7', 'Hero Base', 'Galorys', '2Game Esports', 'SAGAZ', 'Legacy', 'Stellae Gaming', 'Legacy', 'Stellae Gaming', 'Legacy', 'RED Canids', 'OLIMPO', 'Orquestra Do Maestro', '2Game Esports', 'Hero Base', 'Stellae Gaming', 'Legacy', 'CO-OP.gg', 'Galorys', 'Arca do Marlow', 'mickey mouse', 'RED Canids', 'MIXX', 'TBK Esports', 'TotalePRO', 'Peito Infinity', 'Galorys', 'Liberty', 'Team Liquid Brazil', 'MIXX', 'MEGAZORD', 'Liberty', 'Peito Infinity', 'TropiCaos', 'TotalePRO', 'HUMMER Esports', 'XIT', 'os ponta firme', 'TotalePRO', 'MIXX', 'TOP GUN', 'XIT', 'os ponta firme', 'OS CARA CEGO', 'Keyd Stars', 'The Union', 'TropiCaos', 'ODDIK', 'TropiCaos', 'The Union', 'Liberty', 'TBK Esports', '00Nation', 'Keyd Stars', 'REiGN', 'Tuzzy E-Sports', 'SQUAD6', 'TropiCaos', 'Rumble', 'Dogma', 'TropiCaos', 'O TREM', 'DELIRA', 'TBK Esports', 'TBS Esports', 'Laboratorio do Leozin', 'Unemployed', 'Stars Horizon', 'puGG', 'Before', 'Keyd Stars', 'FURIA', 'LOUD', 'MIBR', 'Stars Horizon', 'FURIA', 'LOUD', 'Gamelanders Blue', 'Sharks Esports', 'INGAMING Esports', 'Team Vikings', 'Tropinha do TIKTOK 2.0', 'SG e-Sports', 'Galaxy Carrots', 'ODDIK', 'B4 Esports', 'ODDIK', 'SG e-Sports', 'B4 Esports', 'Utah Bless', 'SEMORGAINDA', 'MIBR', 'Ninjas In Pyjamas', 'Stars Horizon', 'Tropinha do TIKTOK', 'NOORG2.0', 'Stars Horizon', 'Velox', 'Tropinha do TIKTOK', 'Mowil Esports', 'VIBRANT', 'FOGUETE', 'SeekingContract', 'FOGUETE', 'NOORG2.0', 'SEMORGG', 'Jaguares Esports', 'EndGame', 'HIGHPOWER', 'Extenzy Gaming', 'Kikados da Galaxy Carrots', 'QQQ', 'mato30', 'CLK', 'OS GURI', 'INGAMING Esports', 'OSKARAVELHO', 'Black Dragons', 'Galaxy Carrots', 'BAR100LONA', 'leões da Ranked', 'DELIRAWOW', 'EU +4', 'Vincit Gaming', 'Liberty', 'Question Mark', 'TERROR.NET', 'FlyHigh eSports', 'Black Dragons', 'Furacão BLACK', 'Peaky Blankers', 'Galaxy']"
Francis,Nongshim RedForce,1.008,206.782,1.031,132.2,0.715,0.719,0.321,0.12,0.113,2249.0,https://www.vlr.gg/player/31828/francis?timespan=all,0.969,0.938,"['TALON', 'Rex Regum Qeon', 'BOOM Esports', 'DRX', 'ZETA DIVISION', 'BOOM Esports', 'FULL SENSE', 'BOOM Esports', 'RIDDLE ORDER', 'Revenant Esports', 'Nongshim RedForce', 'Dplus Esports', 'Nongshim RedForce', 'SLT Seongnam', 'Nongshim RedForce', 'FEARX', 'Team IAM', 'SUPERFECT Esports', 'Dplus Esports', 'VEC DAEJEON', 'Incheon On Sla2ers', 'LFG Portal', 'Frozen 3', 'TSW', 'World Game Star', 'LFG Portal', 'Zippy Xp', 'Nongshim RedForce', 'Incheon On Sla2ers', 'Dplus Esports', 'CNJ Esports', 'Maru Gaming', 'SLT Seongnam', 'Gwangju Shadow', 'OP.GG SPORTS', 'No No No', 'Never Give Up', 'ARAV Esports', 'GameCoach Academy', 'Alice Team', '승현짱짱12', 'KIDZONE', 'ArcticFox', 'Crazy Raccoon']"
ex0tic,Chaos,0.911,209.459,0.862,139.215,0.654,0.701,0.194,0.142,0.148,340.0,https://www.vlr.gg/player/44932/ex0tic?timespan=all,0.92,0.76,"['Sovereigns', 'The MongolZ', 'Breakpoint', 'Chinggis Warriors', 'The MongolZ', 'Rise Up', 'Baavgai United', 'Chinggis Warriors', 'Team Kobolds']"
nyx,Primordials,0.635,154.205,0.641,99.185,0.542,0.548,0.077,0.081,0.167,117.0,https://www.vlr.gg/player/40762/nyx?timespan=all,0.65,0.65,"['Valkyrie', 'Cooked Cats', ""Zeke's Dog Pound"", 'Joker', 'Rock Bottom', 'Cataclysm Gaming', 'Full House']"
Bangnan,Dplus Esports,1.038,225.854,1.122,144.981,0.691,0.808,0.2,0.136,0.121,4142.0,https://www.vlr.gg/player/4038/bangnan?timespan=all,0.931,0.883,"['DRX Academy', 'FN Pocheon', 'SHERPA', 'Gen.G Global Academy', 'T1 Academy', 'SLT Seongnam', 'Team IAM', 'fOu Clan', 'SLT Seongnam', 'URACHACHA', 'SHERPA', 'Kangil ST', 'MISK', 'Nongshim RedForce', 'SLT Seongnam', 'SUPERFECT Esports', 'SLT Seongnam', 'Dplus Esports', 'FEARX', 'Team IAM', 'Nongshim RedForce', 'Sin Prisa Gaming', 'Sengoku Gaming', 'NORTHEPTION', 'REJECT', 'IGZIST', 'SCARZ', 'FENNEL', 'Murash Gaming', 'Sengoku Gaming', 'BLUE BEES.ESP', 'BLUE BEES.ESP', 'Xenesis e-sports', 'Les Sixz', ""Father's Back"", 'Focus e-Sports', 'Focus e-Sports', 'NoVa Gaming', 'INTERFPHORIA', 'Maru Gaming', 'DRX', 'Incheon On Sla2ers', 'SPEAR GAMING', 'Tartarus', 'World Game Star', 'Incheon On Sla2ers', 'SPEAR GAMING', 'CNJ Esports', 'Maru Gaming', 'DRX', 'Maru Gaming', 'Incheon On Sla2ers', 'DAMWON Gaming', 'HolyMolly', 'DRX', 'Desperado', 'World Game Star', 'GoNGo Prince', 'Pentagon', 'Maru Gaming', 'Pentagon', 'Team Inv', 'No Smoke', 'Maru Gaming', 'Acris Esports', 'World Game Star', 'Vision Strikers', 'DAMWON Gaming', 'World Game Star', 'Tail Nine Esports', 'Man Of the Match ', 'GOMA', 'TNL Esports', 'DAMWON Gaming', 'Mujig 100su', 'Mujig 100su', 'PeaceKeeper', 'GCA A TEAM', 'GoNGo Prince', 'Kumiho Esports', 'NUTURN', 'Hamtori ZunDeZinx', 'BearClaw Gaming', 'GCA A TEAM', 'Euphoria', 'Crazy Hamster', 'CNEsports', 'CoreNine Academy', 'Quantum Strikers ', 'CNEsports', 'KPM', 'Vision Strikers', 'VAC Kimchi']"
