Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
krejz,Barça eSports,1.088,235.51,1.18,153.622,0.681,0.86,0.132,0.193,0.176,1927.0,https://www.vlr.gg/player/41220/krejzzs?timespan=all,0.7,0.7,
jas0n,UC Irvine,1.039,217.703,1.077,142.342,0.707,0.757,0.229,0.134,0.134,11360.0,https://www.vlr.gg/player/26565/jas0n?timespan=all,0.7,0.7,
tonix,Aves e colegas,0.815,147.307,0.78,102.233,0.656,0.514,0.195,0.057,0.063,941.0,https://www.vlr.gg/player/45658/tonix?timespan=all,0.7,0.7,
SoTired,F4TALITY,1.031,238.669,1.068,154.715,0.673,0.834,0.188,0.195,0.141,948.0,https://www.vlr.gg/player/41855/sotired?timespan=all,0.7,0.7,
Borgesz,creche do m4dara,0.964,166.898,0.938,111.74,0.728,0.59,0.321,0.042,0.068,848.0,https://www.vlr.gg/player/43538/borgesz?timespan=all,0.7,0.7,
astroboy,F4TALITY,0.903,183.349,0.846,123.603,0.69,0.64,0.331,0.084,0.083,439.0,https://www.vlr.gg/player/25691/astroboy?timespan=all,0.7,0.7,
deigara,Zen eSports,1.019,205.292,1.048,133.537,0.721,0.716,0.304,0.097,0.097,5363.0,https://www.vlr.gg/player/11046/deigara?timespan=all,0.7,0.7,
Wave,Erinite Esports,0.902,176.438,0.823,120.235,0.672,0.608,0.363,0.061,0.091,2332.0,https://www.vlr.gg/player/27991/wave?timespan=all,0.7,0.7,
Xander,Event Horizon,1.01,204.521,1.01,131.169,0.71,0.73,0.321,0.082,0.09,3557.0,https://www.vlr.gg/player/39535/xander?timespan=all,0.7,0.7,
Yukine,Event Horizon,1.091,192.083,1.059,128.779,0.737,0.669,0.337,0.041,0.032,4792.0,https://www.vlr.gg/player/18728/yukine?timespan=all,0.7,0.7,
Jar,DAC Gold,0.996,200.646,0.996,134.812,0.673,0.706,0.217,0.094,0.101,3204.0,https://www.vlr.gg/player/41966/jar?timespan=all,0.7,0.7,
ALEKSANDAR,QoR,1.158,223.884,1.206,144.245,0.741,0.809,0.245,0.122,0.105,12428.0,https://www.vlr.gg/player/1120/aleksandar?timespan=all,0.7,0.7,
Hada,Bon Bon Bum Contra,0.957,226.521,1.0,149.334,0.676,0.781,0.194,0.184,0.173,887.0,https://www.vlr.gg/player/48012/hada?timespan=all,0.7,0.7,
litshii,Permitta Unicorns,1.003,191.894,0.984,125.058,0.727,0.665,0.354,0.081,0.083,7062.0,https://www.vlr.gg/player/3649/litshii?timespan=all,0.7,0.7,
harambe,Ramboot Club,1.163,240.104,1.213,157.284,0.713,0.852,0.19,0.173,0.131,1952.0,https://www.vlr.gg/player/24428/harambe?timespan=all,0.7,0.7,
nyx,Primordials,0.635,154.205,0.641,99.185,0.542,0.548,0.077,0.081,0.167,117.0,https://www.vlr.gg/player/40762/nyx?timespan=all,0.7,0.7,
noaa,Primordials,0.299,112.776,0.341,76.4,0.43,0.331,0.127,0.039,0.164,49.0,https://www.vlr.gg/player/40763/noaa?timespan=all,0.7,0.7,
k0iMJ,Primordials,0.618,149.35,0.567,99.967,0.522,0.495,0.222,0.088,0.094,117.0,https://www.vlr.gg/player/40764/k0imj?timespan=all,0.7,0.7,
Kaikyo,Primordials,0.638,143.18,0.548,91.856,0.566,0.49,0.164,0.04,0.102,117.0,https://www.vlr.gg/player/40765/kaikyo?timespan=all,0.7,0.7,
Chiamare,Primordials,0.562,153.547,0.531,105.989,0.537,0.482,0.179,0.061,0.153,117.0,https://www.vlr.gg/player/40766/chiamare?timespan=all,0.7,0.7,
sonofcar,YDZ x Berzerkers,1.119,248.787,1.189,161.031,0.725,0.857,0.212,0.205,0.17,10225.0,https://www.vlr.gg/player/29074/sonofcar?timespan=all,0.7,0.7,
3005,Tenax,1.061,196.581,1.041,130.341,0.706,0.706,0.284,0.061,0.061,1227.0,https://www.vlr.gg/player/26883/3005?timespan=all,0.7,0.7,
Solar,Tenax,1.059,195.108,1.038,127.454,0.733,0.679,0.411,0.061,0.084,613.0,https://www.vlr.gg/player/31646/solar?timespan=all,0.7,0.7,
GLYPH,Ambrosia,1.079,209.209,1.091,135.37,0.748,0.729,0.342,0.085,0.083,22034.0,https://www.vlr.gg/player/8286/glyph?timespan=all,0.7,0.7,
Fresht,FUSION,0.935,208.98,0.953,137.157,0.695,0.728,0.21,0.144,0.164,1954.0,https://www.vlr.gg/player/593/fresht?timespan=all,0.7,0.7,
RAINMAKER,FUSION,1.026,213.673,1.061,141.124,0.696,0.738,0.33,0.065,0.069,3705.0,https://www.vlr.gg/player/1323/rainmaker?timespan=all,0.7,0.7,
Yusin,Ambitious Legend Gaming GC,1.211,226.806,1.3,142.777,0.762,0.802,0.413,0.068,0.058,1794.0,https://www.vlr.gg/player/25415/yusin?timespan=all,0.7,0.7,
Laiyin,Ambitious Legend Gaming GC,0.766,223.92,1.247,115.641,0.641,0.815,0.286,0.074,0.121,226.0,https://www.vlr.gg/player/48160/laiyin?timespan=all,0.7,0.7,
1hp,Ambitious Legend Gaming GC,0.323,157.743,0.819,72.499,0.475,0.534,0.373,0.046,0.112,169.0,https://www.vlr.gg/player/48161/1hp?timespan=all,0.7,0.7,
ico,TeamOrangeGaming,1.128,232.458,1.178,150.284,0.704,0.826,0.266,0.16,0.135,1404.0,https://www.vlr.gg/player/45490/ico?timespan=all,0.7,0.7,
SPMAK,TeamOrangeGaming,0.987,188.327,0.915,121.989,0.728,0.623,0.431,0.081,0.089,5457.0,https://www.vlr.gg/player/22180/spmak?timespan=all,0.7,0.7,
samed,TeamOrangeGaming,1.046,236.528,1.095,155.332,0.677,0.843,0.175,0.179,0.177,1855.0,https://www.vlr.gg/player/35513/samed?timespan=all,0.7,0.7,
Shazeon,TeamOrangeGaming,0.979,195.866,0.993,129.7,0.699,0.689,0.26,0.088,0.091,8162.0,https://www.vlr.gg/player/4969/shazeon?timespan=all,0.7,0.7,
xanarchy,TeamOrangeGaming,0.954,182.062,0.946,120.434,0.712,0.645,0.291,0.074,0.08,5937.0,https://www.vlr.gg/player/7865/xanarchy?timespan=all,0.7,0.7,
thooOOM,TeamOrangeGaming,1.124,193.407,1.113,124.53,0.78,0.687,0.487,0.06,0.05,2840.0,https://www.vlr.gg/player/13380/thoooom?timespan=all,0.7,0.7,
Shriek,TeamOrangeGaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/3925/shriek?timespan=all,0.7,0.7,
Coldan,Team Coldan,0.72,116.3,0.54,78.6,0.69,0.35,0.6,0.03,0.06,78.0,https://www.vlr.gg/player/50041/coldan?timespan=all,0.7,0.7,
toffywoffy,Watermelon,0.95,191.31,0.92,130.135,0.692,0.649,0.275,0.09,0.104,2532.0,https://www.vlr.gg/player/18086/toffywoffy?timespan=all,0.7,0.7,
kimmy,Team Coldan,1.025,197.539,1.041,128.671,0.741,0.717,0.314,0.096,0.08,3466.0,https://www.vlr.gg/player/7530/kimmy?timespan=all,0.7,0.7,
Roz,SYS ReigN Esports,1.243,219.936,1.432,138.809,0.786,0.822,0.306,0.058,0.051,155.0,https://www.vlr.gg/player/28040/roz?timespan=all,0.7,0.7,
Rotibak4r,Team Rotib4kar,0.5,144.0,0.56,98.5,0.6,0.45,0.35,0.1,0.1,20.0,https://www.vlr.gg/player/50037/rotibak4r?timespan=all,0.7,0.7,
altG,Team Rotib4kar,0.779,188.512,0.776,125.028,0.612,0.608,0.224,0.088,0.149,180.0,https://www.vlr.gg/player/44584/altg?timespan=all,0.7,0.7,
WarreN,Eclipse Nexus,0.92,186.581,0.91,124.692,0.683,0.658,0.289,0.051,0.089,194.0,https://www.vlr.gg/player/48393/warren?timespan=all,0.7,0.7,
DESTRUCT1VEE,Galakticos,1.023,210.619,1.055,137.142,0.717,0.738,0.322,0.107,0.102,8052.0,https://www.vlr.gg/player/6559/destruct1vee?timespan=all,0.7,0.7,
Bard0lf,PULSE,1.036,202.203,1.028,133.687,0.715,0.717,0.297,0.083,0.081,4055.0,https://www.vlr.gg/player/12673/bard0lf?timespan=all,0.7,0.7,
sterben,Galakticos,1.073,207.785,1.102,135.356,0.74,0.734,0.34,0.088,0.093,9475.0,https://www.vlr.gg/player/1399/sterben?timespan=all,0.7,0.7,
MOJJ,Galakticos,0.989,200.15,1.048,133.02,0.703,0.705,0.224,0.089,0.08,9131.0,https://www.vlr.gg/player/3604/mojj?timespan=all,0.7,0.7,
qw1,Galakticos,1.074,234.139,1.2,145.68,0.694,0.843,0.137,0.196,0.157,7653.0,https://www.vlr.gg/player/10125/qw1?timespan=all,0.7,0.7,
glovee,Galakticos,0.92,179.173,0.907,117.155,0.705,0.626,0.311,0.068,0.085,7037.0,https://www.vlr.gg/player/7353/glovee?timespan=all,0.7,0.7,
deNc,Galakticos,0.756,172.951,0.864,110.315,0.648,0.597,0.214,0.068,0.106,289.0,https://www.vlr.gg/player/7965/denc?timespan=all,0.7,0.7,
yT,Galakticos,0.798,159.993,0.792,104.481,0.665,0.562,0.277,0.065,0.096,2690.0,https://www.vlr.gg/player/7311/yt?timespan=all,0.7,0.7,
fate,Aspyre x Swarm,1.004,206.826,0.969,135.65,0.715,0.705,0.356,0.104,0.108,5339.0,https://www.vlr.gg/player/21587/fate?timespan=all,0.7,0.7,
demon,Aspyre x Swarm,0.995,229.124,1.018,147.139,0.703,0.787,0.219,0.187,0.172,11303.0,https://www.vlr.gg/player/18850/demon?timespan=all,0.7,0.7,
laddermoves,Aspyre x Swarm,1.004,202.618,1.026,134.035,0.696,0.712,0.216,0.093,0.089,8723.0,https://www.vlr.gg/player/21591/laddermoves?timespan=all,0.7,0.7,
Aeric,Aspyre x Swarm,1.099,207.952,1.052,139.616,0.738,0.708,0.341,0.084,0.075,8079.0,https://www.vlr.gg/player/6576/aeric?timespan=all,0.7,0.7,
feveTz,PETZ,1.061,199.793,1.065,126.908,0.722,0.705,0.346,0.083,0.07,471.0,https://www.vlr.gg/player/14948/fevetz?timespan=all,0.7,0.7,
rotini,PETZ,1.261,236.702,1.345,154.793,0.71,0.879,0.323,0.118,0.085,121.0,https://www.vlr.gg/player/49249/rotini?timespan=all,0.7,0.7,
DNYGETSU666,PETZ,1.13,218.3,1.28,151.4,0.76,0.8,0.19,0.05,0.08,80.0,https://www.vlr.gg/player/50770/dnygetsu666?timespan=all,0.7,0.7,
nex,PETZ,1.03,247.0,1.15,161.1,0.7,0.85,0.16,0.24,0.19,80.0,https://www.vlr.gg/player/50771/nex?timespan=all,0.7,0.7,
LeeoLoos,PETZ,1.034,201.516,1.027,133.501,0.717,0.7,0.348,0.089,0.087,2395.0,https://www.vlr.gg/player/23861/leeoloos?timespan=all,0.7,0.7,
jamter,Coalesce,1.173,207.853,1.256,138.661,0.744,0.743,0.294,0.059,0.058,3288.0,https://www.vlr.gg/player/19527/jamter?timespan=all,0.7,0.7,
chukl9,Coalesce,1.015,196.294,0.956,131.304,0.725,0.681,0.366,0.079,0.075,2847.0,https://www.vlr.gg/player/11293/chukl9?timespan=all,0.7,0.7,
Waken,Coalesce,0.961,193.346,0.979,121.881,0.738,0.695,0.357,0.095,0.109,1724.0,https://www.vlr.gg/player/39103/waken?timespan=all,0.7,0.7,
Kubfu,Coalesce,0.998,209.019,1.042,138.951,0.685,0.745,0.192,0.115,0.112,2242.0,https://www.vlr.gg/player/36402/kubfu?timespan=all,0.7,0.7,
golack,KPI Gaming,1.059,231.276,1.115,149.235,0.678,0.819,0.147,0.186,0.161,1467.0,https://www.vlr.gg/player/44922/golack?timespan=all,0.7,0.7,
vaLi,Coalesce,0.914,172.077,0.854,111.948,0.728,0.597,0.402,0.065,0.076,3785.0,https://www.vlr.gg/player/18478/vali?timespan=all,0.7,0.7,
zeek,Enterprise Esports,1.059,224.159,1.163,144.593,0.732,0.773,0.323,0.106,0.095,8487.0,https://www.vlr.gg/player/562/zeek?timespan=all,0.7,0.7,
jas,Enterprise Esports,1.082,238.732,1.128,154.158,0.702,0.821,0.211,0.165,0.151,8348.0,https://www.vlr.gg/player/2700/jas?timespan=all,0.7,0.7,
Kiles,Enterprise Esports,1.034,195.69,1.085,127.251,0.724,0.703,0.24,0.078,0.071,8816.0,https://www.vlr.gg/player/2894/kiles?timespan=all,0.7,0.7,
starki,Enterprise Esports,1.005,197.762,1.049,126.349,0.722,0.711,0.32,0.077,0.086,5957.0,https://www.vlr.gg/player/1616/starki?timespan=all,0.7,0.7,
doma,Enterprise Esports,1.066,226.194,1.16,144.736,0.744,0.794,0.255,0.111,0.093,7738.0,https://www.vlr.gg/player/1369/doma?timespan=all,0.7,0.7,
allu,Bon Bon Bum Contra,0.863,187.101,0.841,125.885,0.667,0.619,0.235,0.098,0.122,435.0,https://www.vlr.gg/player/39246/allu?timespan=all,0.7,0.7,
Sxnti,Bon Bon Bum Contra,0.962,197.019,0.925,134.953,0.72,0.685,0.321,0.054,0.086,1771.0,https://www.vlr.gg/player/35619/sxnti?timespan=all,0.7,0.7,
dedmos,Bon Bon Bum Contra,0.984,190.673,0.96,125.75,0.723,0.672,0.352,0.066,0.083,5221.0,https://www.vlr.gg/player/44075/dedmos?timespan=all,0.7,0.7,
v1bz,Bon Bon Bum Contra,0.984,181.103,0.907,118.378,0.747,0.645,0.413,0.079,0.058,367.0,https://www.vlr.gg/player/45921/v1bz?timespan=all,0.7,0.7,
CRUNCH,Bon Bon Bum Contra,1.074,236.854,1.119,153.53,0.7,0.824,0.197,0.189,0.155,6906.0,https://www.vlr.gg/player/21428/crunch?timespan=all,0.7,0.7,
Arbex,Bon Bon Bum Contra,0.964,195.58,0.973,132.276,0.682,0.698,0.224,0.085,0.1,470.0,https://www.vlr.gg/player/50835/arbex?timespan=all,0.7,0.7,
Jaf,Wintermint,0.973,190.999,0.963,123.172,0.707,0.684,0.328,0.079,0.087,6251.0,https://www.vlr.gg/player/10403/jaf?timespan=all,0.7,0.7,
Mot1on,Wintermint,1.181,214.988,1.169,143.305,0.77,0.761,0.374,0.074,0.046,4654.0,https://www.vlr.gg/player/15384/mot1on?timespan=all,0.7,0.7,
KnightVoice,Wintermint,1.048,202.753,0.994,132.688,0.726,0.715,0.33,0.091,0.076,5039.0,https://www.vlr.gg/player/2096/knightvoice?timespan=all,0.7,0.7,
LIMPE,Wintermint,1.022,229.183,1.092,146.941,0.682,0.801,0.176,0.181,0.159,6871.0,https://www.vlr.gg/player/12103/limpe?timespan=all,0.7,0.7,
maik,Wintermint,1.012,209.089,1.053,140.188,0.702,0.74,0.18,0.12,0.122,1715.0,https://www.vlr.gg/player/16436/maik?timespan=all,0.7,0.7,
AlMtRoOo3,Onyx Ravens,0.954,184.194,0.916,120.115,0.702,0.65,0.347,0.069,0.085,2139.0,https://www.vlr.gg/player/37789/almtrooo3?timespan=all,0.7,0.7,
Srx,Onyx Ravens,1.046,239.82,1.068,157.059,0.68,0.827,0.169,0.197,0.187,4227.0,https://www.vlr.gg/player/30503/srx?timespan=all,0.7,0.7,
waleed,Onyx Ravens,1.1,206.006,1.111,134.954,0.732,0.737,0.295,0.073,0.068,3604.0,https://www.vlr.gg/player/40014/waleed?timespan=all,0.7,0.7,
Kuro,Onyx Ravens,0.899,176.602,0.869,116.43,0.704,0.605,0.341,0.062,0.078,8175.0,https://www.vlr.gg/player/19311/kuro?timespan=all,0.7,0.7,
zMART,Onyx Ravens,1.055,227.479,1.08,149.503,0.709,0.796,0.27,0.149,0.139,5823.0,https://www.vlr.gg/player/12331/zmart?timespan=all,0.7,0.7,
Kam1kaze,Onyx Ravens,0.22,47.0,0.13,38.0,0.45,0.1,0.2,0.0,0.0,20.0,https://www.vlr.gg/player/31082/kam1kaze?timespan=all,0.7,0.7,
invisible,Team Big BAAM,1.082,207.239,1.162,140.708,0.724,0.758,0.282,0.069,0.057,563.0,https://www.vlr.gg/player/49526/invisible?timespan=all,0.7,0.7,
LilHieu,Team Big BAAM,1.007,225.235,1.017,147.583,0.678,0.779,0.218,0.139,0.144,2281.0,https://www.vlr.gg/player/21840/lilhieu?timespan=all,0.7,0.7,
KimHung2k5,Team Big BAAM,1.094,217.345,1.125,145.826,0.662,0.762,0.227,0.071,0.077,412.0,https://www.vlr.gg/player/49818/kimhung2k5?timespan=all,0.7,0.7,
Drk34,OSKARAMONO,0.99,211.1,0.94,139.3,0.7,0.71,0.25,0.1,0.13,224.0,https://www.vlr.gg/player/48974/drk34?timespan=all,0.7,0.7,
Antunes,OSKARAMONO,0.985,188.304,0.924,123.534,0.706,0.643,0.391,0.07,0.101,924.0,https://www.vlr.gg/player/26273/antunes?timespan=all,0.7,0.7,
RoteX,OSKARAMONO,0.904,191.939,0.907,127.195,0.679,0.67,0.284,0.108,0.106,1664.0,https://www.vlr.gg/player/20398/rotex?timespan=all,0.7,0.7,
Natasha,OSKARAMONO,1.088,206.614,1.164,139.178,0.727,0.74,0.217,0.098,0.079,3454.0,https://www.vlr.gg/player/27724/natasha?timespan=all,0.7,0.7,
Bingulz,OSKARAMONO,0.857,166.584,0.768,113.822,0.609,0.58,0.256,0.039,0.125,239.0,https://www.vlr.gg/player/8466/bingulz?timespan=all,0.7,0.7,
flare,Winthrop University,1.074,212.588,1.085,139.213,0.756,0.747,0.366,0.085,0.088,4407.0,https://www.vlr.gg/player/9837/flare?timespan=all,0.7,0.7,
moobs,Winthrop University,1.064,221.861,1.109,143.663,0.717,0.78,0.266,0.14,0.127,6709.0,https://www.vlr.gg/player/9017/moobs?timespan=all,0.7,0.7,
Jerk,Winthrop University,1.098,209.604,1.137,136.051,0.742,0.735,0.282,0.078,0.067,20160.0,https://www.vlr.gg/player/765/jerk?timespan=all,0.7,0.7,
infiltrator,Winthrop University,1.071,246.346,1.143,158.061,0.705,0.858,0.173,0.209,0.177,10290.0,https://www.vlr.gg/player/9063/infiltrator?timespan=all,0.7,0.7,
Nahsie,Winthrop University,1.026,205.868,1.011,133.464,0.728,0.72,0.389,0.086,0.093,13492.0,https://www.vlr.gg/player/17865/nahsie?timespan=all,0.7,0.7,
Ali,Winthrop University,1.135,224.627,1.175,145.84,0.751,0.786,0.367,0.114,0.097,13434.0,https://www.vlr.gg/player/9835/ali?timespan=all,0.7,0.7,
Branchies,Winthrop University,1.111,175.175,1.394,122.252,0.8,0.674,0.278,0.048,0.052,40.0,https://www.vlr.gg/player/3135/branchies?timespan=all,0.7,0.7,
nizhaoTZH,All Gamers,0.914,184.018,0.941,119.255,0.697,0.654,0.309,0.073,0.073,4392.0,https://www.vlr.gg/player/4880/nizhaotzh?timespan=all,0.7,0.7,
XiYiJi,All Gamers,0.941,170.217,0.831,108.179,0.759,0.579,0.469,0.043,0.051,256.0,https://www.vlr.gg/player/37020/xiyiji?timespan=all,0.7,0.7,
Lsn,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/50080/lsn?timespan=all,0.7,0.7,
bunt,All Gamers,1.034,186.957,0.997,119.451,0.757,0.665,0.384,0.043,0.052,3920.0,https://www.vlr.gg/player/25949/bunt?timespan=all,0.7,0.7,
monk,All Gamers,0.951,191.137,0.944,122.167,0.702,0.663,0.334,0.077,0.08,5445.0,https://www.vlr.gg/player/14431/monk?timespan=all,0.7,0.7,
deLb,All Gamers,1.063,230.795,1.122,149.385,0.729,0.809,0.174,0.154,0.122,5481.0,https://www.vlr.gg/player/10821/delb?timespan=all,0.7,0.7,
K1ra,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/46748/k1ra?timespan=all,0.7,0.7,
Spitfires,All Gamers,0.917,213.236,0.96,140.7,0.677,0.74,0.186,0.18,0.177,2183.0,https://www.vlr.gg/player/4881/spitfires?timespan=all,0.7,0.7,
X3B,All Gamers,1.072,185.878,0.896,140.799,0.77,0.632,0.299,0.072,0.05,674.0,https://www.vlr.gg/player/37019/x3b?timespan=all,0.7,0.7,
FYRR73,把牛變成鱒魚,0.988,187.972,0.94,123.392,0.729,0.629,0.426,0.051,0.067,963.0,https://www.vlr.gg/player/34160/fyrr73?timespan=all,0.7,0.7,
YanLi,把牛變成鱒魚,1.095,197.438,1.094,131.04,0.758,0.687,0.433,0.082,0.072,2032.0,https://www.vlr.gg/player/37673/yanli?timespan=all,0.7,0.7,
Ra1ny,把牛變成鱒魚,1.026,196.645,1.13,126.303,0.742,0.699,0.368,0.072,0.061,7119.0,https://www.vlr.gg/player/1906/ra1ny?timespan=all,0.7,0.7,
桃園奈々生,把牛變成鱒魚,0.871,196.843,0.907,129.58,0.728,0.684,0.208,0.195,0.214,202.0,https://www.vlr.gg/player/49989/?timespan=all,0.7,0.7,
ChiaWei,把牛變成鱒魚,1.201,227.69,1.338,146.585,0.766,0.82,0.292,0.11,0.093,2338.0,https://www.vlr.gg/player/14928/chiawei?timespan=all,0.7,0.7,
GoodSon,把牛變成鱒魚,1.99,398.0,2.39,261.4,0.81,1.34,0.25,0.38,0.06,32.0,https://www.vlr.gg/player/49988/goodson?timespan=all,0.7,0.7,
lucky,DRX Changers,1.023,197.643,1.006,128.589,0.747,0.691,0.428,0.06,0.093,948.0,https://www.vlr.gg/player/39906/lucky?timespan=all,0.7,0.7,
Dia,DRX Changers,1.007,224.36,1.05,143.848,0.699,0.77,0.222,0.191,0.174,1112.0,https://www.vlr.gg/player/29331/dia?timespan=all,0.7,0.7,
YOME,DRX Changers,1.101,212.931,1.125,138.971,0.734,0.744,0.35,0.099,0.073,1099.0,https://www.vlr.gg/player/29269/yome?timespan=all,0.7,0.7,
Ache,DRX Changers,1.009,214.483,1.063,141.905,0.689,0.763,0.188,0.191,0.151,716.0,https://www.vlr.gg/player/43037/ache?timespan=all,0.7,0.7,
juri,DRX Changers,0.94,178.468,0.942,115.52,0.729,0.624,0.35,0.058,0.07,705.0,https://www.vlr.gg/player/29333/juri?timespan=all,0.7,0.7,
mitch,Cloud9,1.052,200.553,1.07,128.527,0.754,0.687,0.35,0.103,0.088,11809.0,https://www.vlr.gg/player/612/mitch?timespan=all,0.7,0.7,
Xeppaa,Cloud9,1.063,214.782,1.062,138.08,0.757,0.742,0.392,0.08,0.082,6641.0,https://www.vlr.gg/player/7871/xeppaa?timespan=all,0.7,0.7,
v1c,Cloud9,1.145,221.28,1.193,144.284,0.764,0.774,0.364,0.09,0.077,12184.0,https://www.vlr.gg/player/17433/v1c?timespan=all,0.7,0.7,
neT,Cloud9,0.99,200.572,1.048,130.305,0.711,0.712,0.199,0.096,0.092,9546.0,https://www.vlr.gg/player/6582/net?timespan=all,0.7,0.7,
OXY,Cloud9,1.126,256.151,1.194,161.925,0.711,0.906,0.173,0.191,0.152,7826.0,https://www.vlr.gg/player/18796/oxy?timespan=all,0.7,0.7,
moose,Landor,1.16,213.522,1.231,140.265,0.76,0.756,0.271,0.09,0.074,13996.0,https://www.vlr.gg/player/7458/moose?timespan=all,0.7,0.7,
Immi,Cloud9,0.499,107.656,0.448,65.162,0.607,0.331,0.356,0.143,0.172,64.0,https://www.vlr.gg/player/9815/immi?timespan=all,0.7,0.7,
妳知道雞米花的花語是什麼嗎,TWA,1.04,223.98,1.026,144.138,0.726,0.774,0.324,0.146,0.123,155.0,https://www.vlr.gg/player/43012/?timespan=all,0.7,0.7,
xzzcat,TWA,1.035,202.043,1.09,137.069,0.71,0.737,0.173,0.11,0.109,263.0,https://www.vlr.gg/player/49610/xzzcat?timespan=all,0.7,0.7,
OrcaZZ,TWA,0.996,180.328,0.941,121.059,0.651,0.651,0.263,0.038,0.066,174.0,https://www.vlr.gg/player/43011/orcazz?timespan=all,0.7,0.7,
Asuka,TWA,0.971,185.587,0.951,122.78,0.697,0.673,0.231,0.113,0.122,133.0,https://www.vlr.gg/player/49930/asuka?timespan=all,0.7,0.7,
CIC,TWA,0.967,169.356,0.884,117.977,0.775,0.604,0.392,0.076,0.069,174.0,https://www.vlr.gg/player/43008/cic?timespan=all,0.7,0.7,
Benjamizz,USM Esports,1.046,224.673,1.043,143.595,0.721,0.789,0.361,0.11,0.103,132.0,https://www.vlr.gg/player/50720/benjamizz?timespan=all,0.7,0.7,
Frxncoo,USM Esports,0.79,155.167,0.762,105.588,0.658,0.514,0.403,0.023,0.066,132.0,https://www.vlr.gg/player/50493/frxncoo?timespan=all,0.7,0.7,
lil maty,USM Esports,1.06,231.532,1.03,150.6,0.678,0.819,0.17,0.124,0.161,132.0,https://www.vlr.gg/player/50721/lil-maty?timespan=all,0.7,0.7,
Merviliano,USM Esports,0.813,183.989,0.859,122.277,0.63,0.683,0.214,0.125,0.173,132.0,https://www.vlr.gg/player/50722/merviliano?timespan=all,0.7,0.7,
nsh0o,USM Esports,0.728,144.049,0.59,102.758,0.646,0.446,0.328,0.04,0.075,132.0,https://www.vlr.gg/player/50723/nsh0o?timespan=all,0.7,0.7,
bao,M80,1.106,214.283,1.161,140.862,0.738,0.771,0.301,0.084,0.071,5240.0,https://www.vlr.gg/player/34400/bao?timespan=all,0.7,0.7,
Okeanos,M80,1.075,243.878,1.15,154.807,0.695,0.857,0.193,0.191,0.158,12758.0,https://www.vlr.gg/player/8373/okeanos?timespan=all,0.7,0.7,
SyykoNT,M80,0.735,131.73,0.625,88.531,0.762,0.433,0.4,0.041,0.04,100.0,https://www.vlr.gg/player/1090/syykont?timespan=all,0.7,0.7,
iluri,MOUZ,1.026,182.737,1.014,119.118,0.742,0.648,0.317,0.06,0.072,9257.0,https://www.vlr.gg/player/3674/iluri?timespan=all,0.7,0.7,
bipo,MOUZ,1.092,228.074,1.142,146.717,0.72,0.814,0.226,0.173,0.151,5009.0,https://www.vlr.gg/player/18400/bipo?timespan=all,0.7,0.7,
Lime,MOUZ,1.154,228.322,1.219,149.609,0.726,0.808,0.219,0.139,0.112,7165.0,https://www.vlr.gg/player/10338/lime?timespan=all,0.7,0.7,
Fizzy,MOUZ,1.134,222.62,1.234,143.631,0.736,0.789,0.243,0.102,0.083,8320.0,https://www.vlr.gg/player/7660/fizzy?timespan=all,0.7,0.7,
Obnoks,MOUZ,1.073,222.055,1.157,141.798,0.733,0.785,0.283,0.093,0.077,10077.0,https://www.vlr.gg/player/3753/obnoks?timespan=all,0.7,0.7,
KUNDIKUNDI,MOUZ,0.958,189.91,0.981,119.661,0.715,0.651,0.285,0.068,0.072,2190.0,https://www.vlr.gg/player/1363/kundikundi?timespan=all,0.7,0.7,
nAvarro,Chivas Esports,0.991,182.057,0.955,122.407,0.731,0.633,0.351,0.05,0.06,3270.0,https://www.vlr.gg/player/24013/navarro?timespan=all,0.7,0.7,
pompZ,Chivas Esports,1.072,221.456,1.071,143.29,0.723,0.778,0.283,0.1,0.094,1567.0,https://www.vlr.gg/player/17669/pompz?timespan=all,0.7,0.7,
Javiierh,Chivas Esports,1.061,215.522,1.064,136.181,0.74,0.739,0.374,0.106,0.095,2020.0,https://www.vlr.gg/player/1328/javiierh?timespan=all,0.7,0.7,
movi,Made in Bandung Widyatama x Binus,0.979,182.571,1.032,115.028,0.751,0.668,0.405,0.096,0.112,289.0,https://www.vlr.gg/player/48751/movi?timespan=all,0.7,0.7,
LORDPEN,Team Elzira,0.74,165.0,0.65,106.3,0.62,0.52,0.43,0.0,0.14,21.0,https://www.vlr.gg/player/50042/lordpen?timespan=all,0.7,0.7,
ahongboy,SANDORAYAKI,0.923,212.842,0.984,130.553,0.716,0.775,0.177,0.144,0.194,57.0,https://www.vlr.gg/player/48772/ahongboy?timespan=all,0.7,0.7,
elzira,Chérie,0.857,190.371,0.873,127.629,0.65,0.651,0.213,0.089,0.102,299.0,https://www.vlr.gg/player/45032/elzira?timespan=all,0.7,0.7,
